"message","created_time","id","store_name","story"
"I'm trying to share this with Walmart in Bentonville.  I didn't write this.  Here it is:\n\n""ATTENTION WALMART SHOPPERS!\n\n""Yesterday I decided to buy a pack of hamburger meat at the Richland Avenue WallMart to grill today. When I opened the pack, I noticed discolorations throughout the meat. When I checked closer, I discovered that the discolorations were little ""pods"" with worms coming out!\n\n""After swallowing hard, I bagged it up and returned it to the store. Even though I didn't even ask for my money back, I got the clear impression that they had absolutely no interest in public safety. \n\n""Please! DO NOT BUY BEEF from there!!\n\nNow, I'll just have a slice of cheese.""","2016-06-06T20:37:26+0000","127217884039924_1112055642222805","Walmart100",
"we got a computer from walmart.com but it came without the monitor. the was a paper in the box that said sometimes these things do not both come on the same day but its now been 21 days. is there a way to find out about this?","2016-05-28T18:39:24+0000","127217884039924_1106407552787614","Walmart100",
"Just left here with a load of stuff, but I had some broken eggs checking out today and not the cashier or the customer service desk associate would help me. I have 2 very small children with me. The cashier just said she couldn't help because they were a biohazard now. I went ahead and paid for them and went to the customer service desk. The associate there said, ""you will have to go back and get more eggs, or I can return them."" I told her I needed eggs and she just shrugged her shoulders at me 😟 After 10yrs with Walmart at Store #1 i was so surprised that no one offered to have someone get the eggs for me. The cashier even noted how I had my hands full. My daughter had been holding a new Elsa doll to be purchased and in the egg confusion I forgot to have the cashier to ring it up. So I had the customer service desk associate ring it up. She gladly did that, but just looked at me with me eggs. Now I'm home with 11 eggs and a mess in the carton. I tried to call the manager on duty when I got to the parking lot, not to necessarily complain or get something done, but just to bring some awareness to how associates need to take note of each customers needs. I was told all managers were in a meeting and I needed to call back later.\n\nOn a positive note! I LOVE the Memorial Day flag displays. It makes the store look so nice. I love how it represents MY Walmart! Proud Walmart shopper, but this experience was just difficult for me today. Thank you 😊","2016-05-25T19:47:38+0000","127217884039924_1104523326309370","Walmart100",
"Walmart Bentonville - S Walton Blvd your evening produce team, Steve, Kris, Rog, and Shawn  are incredibly friendly, helpful, and doing a great job helping customers and keeping the stock fresh and turned for customers. I am so glad I got to interact with them tonight!","2016-05-20T01:59:49+0000","127217884039924_1100990209996015","Walmart100",
"Thank you for adding Caroline Carts, it makes shopping with my severely autistic son a lot easier.","2016-05-16T20:59:11+0000","127217884039924_1099080300187006","Walmart100",
"I go to this store almost daily. In the last 2 months I've went to the customer service desk twice. Once to return an item...with my receipt....and they were rude and refused. They said it was against policy to return items after 2 wks...new policy. I knew that was a lie and went to another walmart to be able to return my item. Then a few days ago, I went to the customer service desk to pay for a dvd because all the lanes were backed up and the girls at the service desk we just standing around talking. When I asked to pay for the dvd the girl rolled her eyes and glanced over at the lanes and sighed loudly as if it was a huge problem to help a customer as she bagged my dvd and tossed it onto the counter. I then told her she could keep the dvd and I would again go to another store. I work in Bentonville accross from the home office and live in Gentry so it's convenient to go to store 100. But I've gotten to where I'd much rather just go to rogers or even pass through Gentry and go to Siloam just because of how rude all the employees are at 100. You would think being right across from home office they would be a little more behaved.","2016-05-07T04:31:10+0000","127217884039924_1093228004105569","Walmart100",
"Associate Zac in the Garden Center did an awesome job today! Not only did he go out of his way to help us but I also watched him greet and ask numerous other customers if they needed help! Great job Zac and appreciate everything you do!","2016-05-02T00:54:59+0000","127217884039924_1090226034405766","Walmart100",
"Waiting in the garden center with 2 items to check out and the cashier is hunched over the register on her phone. I have photos but I am unable to post them. There was a huge line of people and 1 self checkout down, 3 occupied, and the other register was full as well. Someone had to holler and waive her down for help because her nose was in her phone. I absolutely understand checking a text message but to not greet customers or even interact with them at all rubs me the wrong way. Especially being right across the road from the home office where the CEO could walk in at any given moment. Take pride in your job, people. You're lucky to have one. I would love to have a job just greeting customers as I am disabled and cannot find a job to work with my disabilities. I just wanted to bring this to the attention of the admin of this page.","2016-04-27T21:25:04+0000","127217884039924_1087723881322648","Walmart100",
"Self check out during garden season does not work. You aren't making sure your plants are priced. Holds everything up at registers. It's a mess.","2016-04-24T17:43:23+0000","127217884039924_1085779344850435","Walmart100",
"I better understand how Wal Mart makes the amount of money they do. They sell you products and do not give them too you and when you go back to the store, you are talked down too and still cannot get the items that you have paid for.","2016-04-18T00:51:46+0000","127217884039924_1081140451980991","Walmart100",
"I can't believe that I can not look at the wal-mart website and find out how much a case of water is priced. I went to the website looking to price a 24count case of 16.9 oz bottled water. A friend is picking up water for me and I wanted to find the lowest price! Nope they tell me how much a pallet of water is and it can be shipped and the 35 count of nestle water is not sold in my area for that would be great it is on sale. What I sense is that Walmart is changing to bulk sales and no wonder us single people go to publix for they treat you better and even with the prices higher it is better then having to use your phone to navigate and find things is easier. I went to get a hydrometer and not one person knew what it was let alone it was supposed to be in the garden section according to the website. Yeah it was in the DIY area!! Oh well fail me once okay fail me twice I am the fool fail me again and I will go elsewhere!!!\n\nStop alienating the single folks","2016-04-13T01:49:40+0000","127217884039924_1078120502282986","Walmart100",
"So i am a truck driver and effective immediately i will no longer haul your freight!! I will no longer shop your stores!! And i will urge my family members to shop else ware also!! Walmart stores are banning trucks from parking in your lots!! Being booted and towed!! That is pretty low!! I have chatted with several drivers about this and they also agree no more Walmart buying!! So glad your closing stores maybe its time.","2016-03-09T22:25:51+0000","127217884039924_1052147891546914","Walmart100",
"Dear Wal-Mart I would like you to know your store manager Jill Richey has told her associates to ban all semi trucks from the store lot in N. Vernon IN. When I mentioned I would like to buy a few items I was told I would have to go elsewhere. Really your management team really needs to stop discrimination against truckers. I could fully understand if I was trashing your parking lot or damaging something but I was simply taking a rest break and going to purchase things needed from your store. But after I was so rudely told I can't park here because all truckers are not wanted here was discrimination by the drivers that deliver your freight and purchase items to keep your stores running. SHAME ON YOU WALMART FOR LETTING THINGS GET SO BAD YOU HAVE TO DISCRIMINATE ON ONE GROUP OF SOCIETIES WORKERS = COMMERCIAL TRUCKERS. CAN YOU FIX THIS? ARE YOU WILLING TO FIX THIS. BECAUSE I EVEN SHOWED THEM THE RESPONSE YIU SENT ME AND THEY SAID THEY STILL DIDN'T CARE.  PLEASE CONTACT ME ON HERE AND I WILL PM YOU MY # I TRIED TO CALL YOUR 1800# AND JUST GOT THE RUN AROUND. \nTHE STORE IM REFERENCE TO ID #1158 ON IN-3 IN N VERNON,IN. I CANT BELIVE THEY CAME OUT AND SAID THEY DONT WELCOME TRUCKERS ONLY AFTER YOUR TEAM ASSOCIATE. SAW ME GET OUT OF MY TRUCK TO GO IN YOUR STORE.  NEXT TIME I WILL GET A VIDEO AND SEE HOW FAR THIS WILL GO. DISCRIMINATION IS AGAINST THE LAW! According to the law:  All people should be able to shop in a store that is opened to the public.","2016-01-31T13:00:58+0000","127217884039924_1029832620445108","Walmart100",
"CPR AED and / or First Aid certification class on February 9th at 6:00 pm. Certifications through the American Heart Association      \n\nCPR AED certification is 48.00 and the first aid certification is 38.00   Class starts at 6:00 pm  for CPR certification and if you want first aid certification, it will follow.  Class will be held at 272 west 24th street benton KY. \n\nwww.readyedclasses.com\n\n#save lives    #CPR   #rescue","2016-01-15T02:34:09+0000","127217884039924_10153318097317405","Walmart100",
"Please I need a worker here in walmart","2016-01-11T09:20:41+0000","127217884039924_1019552048139832","Walmart100",
"Waiting patiently (😁 orrrr trying to) for word on my order that was supposed to be ready at 5:30 today.","2015-12-20T04:31:02+0000","127217884039924_1007055986056105","Walmart100",
"I want to make a shout out to Brendan, an associate at #100 who went above and beyond for me today. \nI had approached her while she was stocking items, looking for mason jars. She's new and took me around to look for them, but being the Christmas season, they had been moved. I thanked her and went about my business. 20 minutes later she finds me in the store with a box of mason jars and then lead me to the aisle they were on. Thank you, Brendan, you are doing an awesome, wonderful job!","2015-12-14T05:28:32+0000","127217884039924_1004392382989132","Walmart100",
"Saturday night, 8pm, 2 weeks before Christmas and you have 4 registers open?   WTH?????","2015-12-13T01:58:15+0000","127217884039924_1003855566376147","Walmart100",
"walmarts  customer respect program   I GOT A KID SPECIAL NEED S  apparently  she shoplifted  walamrt  made a huge deal  on how they never charged her  but later  they send  me a self declared fine   for  shoplifting   first she is not a shoplifter  by walmarts word their not god nor the goverment not  to mention them making such a huge deal out of it   just to screw me over  when no ones looking   this 35 yr  customer  has not spent one cent in their  stores sense    and their to cowardly to  even reply","2015-10-29T22:17:05+0000","127217884039924_985162974912073","Walmart100",
"Hello my name is Nathan Hankins and im from Bentonville Arkansas and I am hoping to start a student led program in which we try to recover wasted food and donate them to food banks, and pantries, and churches. I was wondering if you guys and any member or contacts in NW Arkansas that would be willing to help me get my program started.","2015-10-19T16:24:44+0000","127217884039924_980855322009505","Walmart100",
"So I buy a product from Walmart. An anti-fatigue mat. I get it home and take the sticky label from the back and part of the product comes off with it. I call the company Apache Mills I believe 1-800-456-7791 and their ""customer service"" person told me that I should take the product back to Walmart and not to remove the sticky label because it is on the back and who will see it anyway. She didn't apologize for their inferior product and now I am a very unhappy consumer. If Walmart continues to do business with companies like these then they can just expect their stock to keep dropping and customers to start shopping elsewhere.","2015-10-15T19:52:19+0000","127217884039924_979147268846977","Walmart100",
"Look at last post from me on the page","2015-10-06T04:01:53+0000","127217884039924_974759639285740","Walmart100",
"To any and all that will read/see this. Please send prayers, thoughts, and good wishes to people greeter Sid at store 0100. He is going to Mayo tomorrow to see about a new heart.","2015-10-06T03:57:58+0000","127217884039924_974758822619155","Walmart100",
"Please go to AnnaB.McCain's website and see the most beautiful physical therapist at Bentonville high school.   Show pics to Tom walton.  I am her grandmother.","2015-10-04T21:08:46+0000","127217884039924_974209009340803","Walmart100",
"I would like to know, when it became acceptable to wear tee shirts and wife beaters that are white, shorts half way down your butt, no badge and no vest while working on the sales floor? I am very embarrased when the customers in my local Wal Mart have to see this. Please bring back a stricter dress code.","2015-09-29T12:39:49+0000","127217884039924_971757232919314","Walmart100",
"I hate that negotiations took away my david pumpkin seeds 😢","2015-09-28T04:01:00+0000","127217884039924_971190356309335","Walmart100",
"hello wal mart my name is ray how are you tonight","2015-09-28T02:54:02+0000","127217884039924_971172569644447","Walmart100",
"Gala Apples are top notch!  Walmart has a great selection of apples!  Got me a bag today!  Nothing like a fresh apple to make things feel like fall!","2015-09-27T22:20:53+0000","127217884039924_971089172986120","Walmart100",
"The store here in Miami at 88th Street and 152 avenue has a new manager.... better than the last ""twisted twit""","2015-09-26T00:53:21+0000","127217884039924_970244496403921","Walmart100",
"Is your great value melt n dip cheese product gluten free?","2015-09-14T19:15:01+0000","127217884039924_964586453636392","Walmart100",
"Just wanted to thank each and every associate that has come down to the ToGO over the last year and a half to help us. I know its not easy and some times neither store really has the people. But for the most part we have all tried to pull together as the walmart family that we are. Sometime a little dysfunctional, but hey thats family right?","2015-09-07T21:59:16+0000","127217884039924_960776750684029","Walmart100",
"This is tax free weekend and the Cleveland. MS, Walmart has 2 open register only. This is very common at this store. This store from my past experiences has problems and nobody is dealing with them. It has been a month since I have been in there. I know  a lot of the employees, If leadership is not there what are the employees going to do???? What are you going to do in home office?","2015-08-02T01:42:55+0000","127217884039924_941391105955927","Walmart100",
"Find it odd that it's tax free weekend for school supplies however the kindermats that are required for kindergarten are not counted as school supplies....","2015-08-01T16:38:33+0000","127217884039924_941219675973070","Walmart100",
"Everyone in the town (Bowie, Texas) knows sweet, hard working Jackie from produce at Wal Mart. He always had a smile and a kind word for the customers. After 10 or 11 years employment with the company he came into work 30 minutes early like usual and was jumped on because the bananas were not stocked and instructed to go outside and get the carts, Jackie said okay, just let him clock in which requires a manager over ride since he was not scheduled till 1:00 and employees must be on the clock to work by company policy. The manager told him he didn't need to worry about clocking in, just get out there and do it. There was much more verbal abuse but, there is not space here to write it. If this had been the first time a manager at the store had bullied him it would be bad enough but, several times managers have bullied this young man, in my opinion, simply because they know they could get away with it. A manager at the store (who shall remain nameless, in order to protect their job) told me they had seen him bullied more than once by other employees. This is not the store Sam Walton envisioned, this is a disgrace to his memory. Jackie was so upset and tired of being bullied over the years that the next morning after more than 10 years he quit. SHAME ON WAL MART !\nI myself remember an assistant manager named Claudia that was transferred to another store since, yelling at him for responding to a customers hello, with a smile and a hi. She informed him it was not his place to talk to customers and he better tend to produce and keep his mouth shut. Wal Mart likes to make a big deal how they hire the challenged yet, they treated this more than 10 year dedicated employee like dirt.","2015-07-16T19:24:28+0000","127217884039924_933372590091112","Walmart100",
"My name is David Rupert, I live in Martinez Georgia. I want to let you know I will no longer shop Walmart, Not in Martinez or anywhere, I have been shopping at Walmart ever since they opened the first store in the Augusta Area. At todays prices I figure I spend about 7000 dollars a year at Walmart. But it is over. I support the Confederate Battle Flag and Walmart has insulted myself and my Ancestors. I no longer watch Pro Football because they let Michele Vick back in the nfl after what he did to those Poor Dogs. I no longer buy Gas from BP. After what they did to the Gulf. Because of There Greed and Safety Record. Never will I buy or support the NFL, BP,or Walmart. Also The Republican Party has lost a Vote.  Just wanted To let you know the Walmart corp just lost 7000 dollars a year.","2015-07-01T04:22:33+0000","127217884039924_925379670890404","Walmart100",
"Just found the biggest, longest black hair in the blue bunny ice cream. Picture taken. Please advise","2015-06-10T23:19:01+0000","127217884039924_914151795346525","Walmart100",
"I have a new golf product to make the tee shots better! www.consistandtee.com  \nI had made a deal with Walmart Bentonville - S Walton Blvd Walmart Plymouth - N Oak Dr and Dist. #183 to sell these (test market then go globally) Then they said no, after years of prep. Head Buyer owns the company that sell wooden golf tees with walmart stores. If you are interested, I will re-open my, made in the USA business and sell them at a lower cost.","2015-05-03T20:34:50+0000","127217884039924_895672580527780","Walmart100",
"I had the worst and most embarrasing experience of my life tonight at the van buren arkansas walmart and i will be contacting human resource and distric manager . I went to slef check out and had 8 things in my arms well i dropped a bottle of vasoline and a dvd and it fell onto the scanner the vasoline scanned and i heard a ding from the dvd thinking it scanned then seconds later the maxhinr says the scale isnt working . I pay for my items and walk out the door to be greeted at the door by the walmart security very rudly making me go to his office right in front of atleast 20 people the whole time me not knowing what was going on . Got in the the back room and he was telling me i stole the dvd . Threatening to call the cops if i didnt present my drivers license right then. I tried explaining how i heard the dvd scan and how the machine said it was not working properly and he was still very rude and treating me like a theif telling me he is being very lienant on me he is usually worse on other shoplifters. I asked several times to see the video of where i intentionally stole the dvd and asked for him to check the machine that was malfunctioned and he refused . I was also explaining if i was to steal a dvd i would of ben a more exoensive one instead of one that was only $5!!!!!! he took copies of my license and sent me on my way saying i was very lucky .. so how am i lucky?? after being treated like a theif and threatened over and over about going to jail and calling the cops .. and saying ill be under further investigation and he wipl be looking into video survailance to see how many other times ive done it . If he finds out im lying ill have a warrant issued for my arrest !!!! i demand an apology!!! sooo very disapointed and not to mention my wife was with me and she was ever more humiliated !!","2015-04-26T03:36:39+0000","127217884039924_891206360974402","Walmart100",
"In light of Wal Mart's stance AGAINST the first amendment rights of Arkansans, I regret to inform you that I will visit none of your stores until a law is passed.\n\n#BoycottWalmart","2015-04-01T20:23:34+0000","127217884039924_878530625575309","Walmart100",
"Every time I go to this store you are always out of stock of items I need. Perishable and dry. When I ask someone for help or why it's out of stock I ft a shoulder shrug or we ordered it today. I work in transportation for Wal-Mart. The process your store is under for restocking doesn't seem right and has forced me to change to a store out of my way because of this.","2015-04-01T13:38:05+0000","127217884039924_878294095598962","Walmart100",
"I do not understand why the intercom in your stores has to play offensive music at such a high volumn conversation with a clerk or a friend is impossible.  When complaints or requests to lower volumn have been made, we are ignored.  EVERYONE I know has the same complaint.  Personally, I will no longer shop at your stores, I have right to shop in peace.","2015-03-31T04:42:38+0000","127217884039924_877638602331178","Walmart100",
"I'm just curious, why is it when they call a state of emergency, because of a blizzard. Walmart don't close their stores so employees can get home safely to their families? Some employees work an hour away from home and it's dangerous for them to have to drive that far in a blizzard.","2015-02-16T23:49:19+0000","127217884039924_834392676655771","Walmart100",
"Walmart was unable to continue to match prices.  They had to revise Savings Catcher. Yellow onions are not able to be matched with yellow onions. Other chains are now very competitive with Walmart. I find I buy less and less from Walmart. Quality suffers there as well.","2015-02-14T02:03:30+0000","127217884039924_832818640146508","Walmart100",
"It's the day before Hanukkah and you have no Hanukkah merchandise. Pretty disappointing Walmart.","2014-12-15T14:23:37+0000","127217884039924_797542017007504","Walmart100",
"This winter could you make the infant shopping carts more available to parents? It is hard trying to get those carts apart, with at least a 20 pound car seat and the freezing air hitting the infants. Putting a infant seat in a regular cart is a safety hazard.","2014-11-14T01:10:53+0000","127217884039924_780249625403410","Walmart100",
"I see you have refused to post my comments . Don't worry I have a big mouth and I won't stop !!!!!","2014-11-12T18:12:11+0000","127217884039924_779640368797669","Walmart100",
"Walmart has a poor track record when it comes to hiring our Vet's....   SHAME ON THIS CORPORATE DEMON","2014-11-11T15:40:37+0000","127217884039924_779093475519025","Walmart100",
"So all walmarts dont do a receipt match n dont honor other Wal-Mart prices ??","2014-10-29T21:20:49+0000","127217884039924_771974699564236","Walmart100",
"2 more recent reasons I love your bakery--they brought back pretzel rolls after I asked just once if they would carry them again and second, their pumpkin pie is my son and my favorite. Thanks!!!","2014-10-22T23:58:12+0000","127217884039924_768277709933935","Walmart100",
"I have never gone into the zero street walmart in fort smith and received a good experience. It may be 5:00 but when there are people 3/4 deep or more and there are only 6 registers going it's not a good thing. I asked a checker about additional checkers and he said ""No""\nSay what!! His name is Casey","2014-09-25T22:08:35+0000","127217884039924_753536871408019","Walmart100",
"do you have the iphone 6 or 6plus in stock?","2014-09-20T11:04:20+0000","127217884039924_750901328338240","Walmart100",
"I HAVE A PROBLEM, THAT IS GETTING BIGGER ALL THE TIME;  I WROTE THE LOCAL WALMART TO LET THEM KNOW THAT IT IS BECOMING IMPOSSIBLE TO SHOP THERE, BECAUSE WE CAN NEVER FIND AN ELECTRIC CART, AS I AM UNABLE TO WALK ANY DISTANCE AT ALL.     I GOT A REPLY SAYING THEY WOULD LOOK INTO IT;  AND I ALSO REPORTED THAT A FRIEND WENT IN THE MIDDLE OF THE NIGHT AND FOUND THE EMPLOYEES RACING THE CARTS---UNACCEPTABLE, WHEN THEY DON'T RUN WELL NOW.    THE COUPLE OF NEW ONES THEY GOT A FEW MONTHS AGO ARE RUNNING LIKE THE OLD ONES.   TODAY I HAD TO MAKE A DECISION I DON'T LIKE HAVING TO MAKE;  THERE ARE TIMES WHEN I HAVE TO GO HOME, BECAUSE I CANNOT FIND A CART, AND HOME IS 13 MILES AWAY.   BACK TO MY DECISION.\nI MY HUSBAND WENT HUNTING FOR A CART AND BROUGHT IT TO ME;  HE SAID TO SIT ON THE FRONT EDGE AND PUSH BACK AND FORTH TO GET IT TO GO;   THAT IS WHAT I DID---YES, IT MOVED, A FEW FEET, AND SOMETIMES PART OF A ISLE'S LENGTH, THEN IT WOULD STOP.   I WOULD ROCK SOME MORE, AND GET IT GOING, TILL I COULDN'T STAND THE PAIN IN MY BACK;  I QUIT SHOPPING AND WENT TO A LOCAL STORE IN THE SMALL TOWN NEAR OUR HOUSE TO FINISH.  THERE I SPENT ANOTHER 40.00.   THE PAIN WAS SO BAD I COULD HARDLY WAIT TO GET HOME AND INTO BED!   I AM STILL HURTING VERY BADLY, AND IF I WERE A DISHONEST PERSON, I WOULD GO TO THE E.R. AND BILL YOU GUYS!   BUT I AM NOT LIKE THAT.    I WILL INFORM YOU THAT I WILL NOT SHOP AT WALMART IN PITTSBURG, KANSAS UNTIL I HEAR THAT THINGS ARE BETTER, THEY HAVE MORE CARTS AND I DON'T HAVE TO ROCK THEM TO KEEP THEM GOING.   I WILL GO NEXT DOOR TO DILLION'S, WHERE THEY HAVE PLENTY OF CARTS AND THEY ARE IN GOOD SHAPE.    I AM DISABLED, AND SO ARE A LOT OF OTHER PEOPLE,  SO IN CASE YOU ARE NOT AWARE, DISABLED PEOPLE ARE USUALLY PEOPLE IN PAIN, AND/OR HAVE NO STRENGTH TO GET AROUND,  THEY USUALLY ARE UNDER DOCTOR'S CARE AND UNDUE STRESS ON THE BODY COULD PUT US IN DANGER.   I BROKE MY BACK AND THEY WERE UNABLE TO DO ANYTHING TO HELP ME;   I HAVE A VERY PAINFUL PROBLEM WHEN IT GETS STRESSED, LIKE TODAY, IT FEELS LIKE THE BROKEN BONE IS COMING THROUGH MY SKIN!   SO MY DECISION HAS NOT BEEN EASY, I HAVE NOT REALLY SERIOUSLY THOUGHT ABOUT IT TILL TODAY---BUT THE PAIN IS MUCH TOO MUCH!    I HOPE YOU FIX YOUR CART PROBLEMS SOON IN PITTSBURG, KANSAS.       BY THE WAY, I HAVE BEEN IN WALMART STORES IN OTHER PLACES IN VARIOUS PARTS OF THE COUNTRY AND THEY HAVE NO CART SHORTAGE, AND THEIR CARTS RUN SMOOTHLY AND NOT ROUGH AT ALL, AND ONE DOESN'T HAVE TO SIT JUST RIGHT TO MAKE THEM WORK.    ALSO, AN 81 YEAR OLD WOMAN WHO IS A PRECIOUS GREETER IS ALLOWED TO PUSH THESE CARTS WHEN THEY GO DOWN.    SHE IS AN ASSET TO THE STORE, WHY SUCH TREATMENT TO SUCH AN ACCOMMODATING LADY?","2014-09-19T22:57:57+0000","127217884039924_750708335024206","Walmart100",
"We where promised they would buy our products. Dist #183 in Northern Indiana leaders said they would buy our products. (Walmart)\nThe guy who said ""no room on the shelves"" after we invested with friends and manufactures for 7 years to get the products ready. He owns the wooden golf tee company that has products on the shelves of the Walmart Global #1 worldwide distributors. Walmart Bentonville - S Walton Blvd has said they will buy $50,000,000,000 of USA made products. They have not paid for the one $250 box they asked me to send testing the systems they said I had to buy into with shipping codes etc.. They are not impressing me. \n\nJ.Michael Hazlewood General Sports Buyer \nPhone 479.273.8574 Fax 479.273.8186 \njmhazle@wal-mart.com\n  \nWalmart Stores Inc.\n702 Southwest 8th Street\nBentonville, AR 72716-0005","2014-09-19T16:45:50+0000","127217884039924_750594311702275","Walmart100",
"Does anyone know the sale policy?  I bought a phone 9 days ago & today it is $20 cheaper.  Can I take my receipt in and get the sale price?","2014-08-31T13:05:09+0000","127217884039924_741464452615261","Walmart100",
"Attention Walmart: Self checkout is a joke. If I have to check and bag my own purchases, I should be paid a hourly wage! #RandomRant","2014-08-23T05:15:49+0000","127217884039924_737486896346350","Walmart100",
"Ya no existe la politica de sam walton de precios bajos y el cliente siempre tiene la razon?Devolvi un cooler y no me dieron el dinero,solo una tarjeta de regalo y no esta activa! El valor es de 1779 pesos!No hay solucion en el 01800 y se esconde el gerente de walmart galerias del valle en mexicali,baja california mexico!Y mi dinero?Satisfaccion garantizada?","2014-08-21T16:10:28+0000","127217884039924_736780653083641","Walmart100",
"is this item in stock: 0068113191756 ?","2014-08-21T15:07:58+0000","127217884039924_736758556419184","Walmart100",
"Wish you carried Lactaid brand ice cream and cottage cheese!","2014-08-13T18:23:56+0000","127217884039924_732917763469930","Walmart100",
"Hwy 77 in tx. Walmart I hate them three cars in line for oil change three hour wait not my three hours","2014-08-09T20:16:54+0000","127217884039924_730887403672966","Walmart100",
"Hwy 77 in tx. Walmart I hate them three cars in line three hour wait not my three hours","2014-08-09T18:52:40+0000","127217884039924_730865360341837","Walmart100",
"Store looked great this morning when I came in to do some tax holiday shopping! Everything was stocked and zoned and there were many associates about to help customers. Great Job! 👍👍","2014-08-02T22:54:31+0000","127217884039924_727412460687127","Walmart100",
"at Walmart Express Gravette\n\n21 hrs · \n.\n\nLiterally #10 in the ONLY line open!!! Why!!!!!","2014-07-28T12:43:15+0000","127217884039924_724208117674228","Walmart100",
"Did they find the lost boy today","2014-07-26T23:04:25+0000","127217884039924_722944827800557","Walmart100",
"I want to give my deepest appreciation for my Store 100 family for searching for my son when I thought he was lost. It means so much to me that you all teamed together like you did! Joshua is safe and sound at home. He snuck out of the car when I was helping his older brother's friend load a guitar into the trunk. I never saw him go into the house. Joshua is very sorry for worrying everyone like he did. If you have kids keep them close, hug them never let them out of your sight.","2014-07-26T17:37:48+0000","127217884039924_722838797811160","Walmart100",
"Please congratulate Jeremy C. for his recent promotion! Thank you for all that you do!!","2014-07-19T11:13:51+0000","127217884039924_718728824888824","Walmart100",
"Thank you for hosting the made in America conference, I had given up on Walmart with all the foreign products. Get on board soon for the USA","2014-07-09T03:59:23+0000","127217884039924_712784945483212","Walmart100",
"To all my friendly customer, manager and co-worker that I have chance to met and work within my last seven years at store 100. Today is my last day of working here,and I'm truly sad to say goodbye to all of you!! I wish you all nothing but the best!!!","2014-07-08T09:51:04+0000","127217884039924_712349698860070","Walmart100",
"Was a great company when Sam Walton was alive. I worked for the company,  yet since he died and the way it is being ran now and your attitude you all have so much money you do not have to give good custumer service for you are so rich, it shows in your stores how your employees are ignoring customers  and feeling they do not have to work Well i do not have to spend my hard earned money in your stores . $ Which  lately things are costing more then other stores and the quality of things are way Low. See Ya an di will never shop in a wal-mart as long as i live. See ya","2014-07-06T05:16:10+0000","127217884039924_711167058978334","Walmart100",
"why is it when you go in a Walmart, there are 20 people in line and only 2 checkers?","2014-07-02T03:17:50+0000","127217884039924_709054999189540","Walmart100",
